"","logFC","AveExpr","t","P.Value","adj.P.Val","B","type"
"PF3D7_0611900",-1.28696365514553,15.6562070079559,-7.48262701938982,0.000747014985968133,0.00109526110261511,-0.326331488167805,"Stable"
"PF3D7_0611800",-1.28827653763626,17.5485648933507,-3.95114772254309,0.0113634627389509,0.0145213092264068,-3.47780255316498,"Stable"
"PF3D7_0510100",-1.29212680850484,18.6619913750556,-10.2714213800638,0.000172378660373989,0.000286145433492283,1.36358397834372,"Stable"
"PF3D7_1336900",-1.29623588145008,15.9965054368649,-6.46614616778738,0.0014404987699833,0.00202247360072443,-1.08864118235857,"Stable"
"PF3D7_1308400",-1.30183705201056,3.74126353810561,-1.14154252311802,0.306522236448982,0.321345418867931,-6.983022966621,"Stable"
"PF3D7_1368200",-1.303514579915,17.5350734611314,-6.84282793639995,0.0011186489001349,0.00159519157959722,-0.794927138695817,"Stable"
"PF3D7_1146000",-1.31032523300548,14.278401394638,-5.57197811647735,0.00276490196964464,0.00376580889059304,-1.8459372100522,"Stable"
"PF3D7_0105600",-1.31135143145111,15.177752429774,-14.060231953427,0.0000388717530335523,0.0000840682449811148,3.03956043610889,"Stable"
"PF3D7_1352700",-1.31221459283922,16.7252590991329,-11.9053027901912,0.0000858616322973813,0.000160003280830415,2.15487573691129,"Stable"
"PF3D7_1357500",-1.31722436939744,13.2789308289357,-13.0735230640047,0.0000550168416716232,0.000112499931128906,2.65407285348652,"Stable"
"PF3D7_1017000",-1.32244092759669,16.9747961217914,-5.68500244199292,0.0025350328390389,0.00345789872650924,-1.74517900095128,"Stable"
"PF3D7_0704600",-1.32424928563439,14.3047687359935,-6.97207339908966,0.00102843575296548,0.00147347089390255,-0.69729611778662,"Stable"
"PF3D7_1008000",-1.32449163839752,5.16194704250306,-1.46029278133581,0.205403094970271,0.21822580860027,-6.6140149350642,"Stable"
"PF3D7_0212400",-1.32707160590413,17.1408096134532,-4.23393169667553,0.00865954963483126,0.0112075621073402,-3.16599345768324,"Stable"
"PF3D7_0507600",-1.33372029822552,15.2084575452255,-6.4874106459548,0.00141962606954701,0.00199624638814294,-1.07168483371818,"Stable"
"PF3D7_0605900",-1.34068652780226,19.2903664906432,-8.90203314877811,0.000336255384881834,0.000524696705972425,0.596700850706878,"Stable"
"PF3D7_1138700",-1.38538074469772,15.1354955784638,-5.79183310527239,0.00233822044409121,0.00320142814187225,-1.65134091059708,"Stable"
"PF3D7_0309300",-1.38872778768879,18.0263438046475,-8.28733125353401,0.000468071253381235,0.000713270085696426,0.214933764064628,"Stable"
"PF3D7_1406200",-1.39644810199552,16.5322390477078,-12.5052477600478,0.0000679808758871788,0.000132116515464837,2.41744999660924,"Stable"
"PF3D7_1473100",-1.40152398685878,14.3145706962671,-10.1319267412724,0.000183808133941918,0.000304009638427096,1.29020663948396,"Stable"
"PF3D7_1235500",-1.40155862889644,13.6949684027094,-3.70101380354442,0.0145954961036709,0.0184188485133643,-3.76377271768645,"Stable"
"PF3D7_1202600",-1.4027814587452,15.5584629031239,-12.3382270999562,0.000072468415902391,0.000139497870357562,2.34571312097056,"Stable"
"PF3D7_0828500",-1.41212194911289,15.5042124712274,-7.30001989043575,0.000835664573324484,0.00121448139507094,-0.456396827797061,"Stable"
"PF3D7_1367600",-1.41699685324431,14.968717444289,-7.07889877522487,0.0009603382892008,0.0013824316400274,-0.617766318991338,"Stable"
"PF3D7_0703500",-1.42483413416093,21.6131090549539,-17.6358942977281,0.0000130976298047375,0.0000362473919064239,4.21700158574301,"Stable"
"PF3D7_1228300",-1.4258970846401,14.2786714888464,-10.4125103794353,0.000161673005005547,0.000270843185018492,1.43679472329488,"Stable"
"PF3D7_0821300",-1.42962950709077,13.6896637874974,-6.89225055251941,0.00108308370799389,0.00154811258418907,-0.757409136874038,"Stable"
"PF3D7_1329100",-1.43367341897152,17.4381317363532,-5.94538599412745,0.0020860183382666,0.0028799388885394,-1.51878696754546,"Stable"
"PF3D7_1103700",-1.440781161296,4.56580691168022,-1.69170700837536,0.152898722354311,0.164458696637448,-6.32398574736915,"Stable"
"PF3D7_1239900",-1.44372014747941,15.1518282680901,-11.4069246785324,0.000105142597988736,0.000189544853763191,1.92597052992441,"Stable"
"PF3D7_1417800",-1.45327926487478,19.6695214762308,-5.34332429517656,0.00330957792851899,0.00447751961948966,-2.05456357632926,"Stable"
"PF3D7_0604500",-1.4584818484349,20.382835929837,-13.5665010780255,0.0000461117018886351,0.0000967389506212033,2.85050837187298,"Stable"
"PF3D7_0110900",-1.46089422775581,15.3612723392496,-7.62996482193687,0.000683558439491027,0.00100464884448197,-0.22342160863476,"Stable"
"PF3D7_1468400",-1.46343832634894,15.9432173178593,-15.356462977526,0.0000254794606247593,0.0000605865002782342,3.50261721163035,"Stable"
"PF3D7_1203900",-1.46873496782352,21.1190884538763,-11.0955175590242,0.000119840287894969,0.000210442781346904,1.7776214319524,"Stable"
"PF3D7_0810800",-1.47111861032891,20.0346494397164,-14.5130370324699,0.0000334017496855434,0.0000746408390771121,3.20658341248493,"Stable"
"PF3D7_1342800",-1.47455820372524,16.4135785067771,-12.2006917601049,0.0000764325399099232,0.000145742047304681,2.28586241876397,"Stable"
"PF3D7_0312400",-1.47770811631831,19.6599021261889,-14.0419938512019,0.0000391137526387385,0.0000843911653496953,3.03270816353325,"Stable"
"PF3D7_0405600",-1.48519981380188,19.4181211328218,-3.40152046480779,0.0199489392780102,0.0247627937459146,-4.11870230492889,"Stable"
"PF3D7_1206800",-1.48522787859738,19.0016640727817,-10.8077801091646,0.000135659213724762,0.000232905382348329,1.63670600136326,"Stable"
"PF3D7_1106000",-1.48740613116889,18.8765135758631,-9.34403511207718,0.000268410893015897,0.000430260771286926,0.856072701280212,"Stable"
"PF3D7_0909600",-1.48842896312033,19.8476031487295,-8.40243218569952,0.000439245285046076,0.000673854813874393,0.288389676545058,"Stable"
"PF3D7_1108400",-1.50070089201153,20.5074894158693,-11.4020093241298,0.000105357215263251,0.000189580522721719,1.92366151496369,"Down"
"PF3D7_0520000",-1.50628301622978,18.1526267277425,-11.3892191120794,0.000105918134460656,0.000190026524978182,1.91764841688139,"Down"
"PF3D7_0904100",-1.51266147510233,3.87637082637755,-1.00887524965468,0.360388439379025,0.374368139252256,-7.12154430264672,"Stable"
"PF3D7_0912900",-1.52634094308767,16.0490166196583,-1.27015704153046,0.261193012091096,0.275569220751962,-6.83950520261492,"Stable"
"PF3D7_1368100",-1.52827639137447,19.7233049606886,-8.09471615861697,0.000521526981721815,0.000782290472582723,0.0898749818480704,"Down"
"PF3D7_0218000",-1.53196142927146,15.7674964465255,-7.11330258652589,0.000939557173409881,0.00135465844242232,-0.592373769292772,"Down"
"PF3D7_0920800",-1.53750248533604,19.1008542378877,-13.1294715028084,0.0000539082454079736,0.000110923067669966,2.67676790958247,"Down"
"PF3D7_1408400",-1.53797080774427,16.4119857091938,-9.34726478972844,0.000267978900880984,0.000429946765202002,0.857924162647855,"Down"
"PF3D7_0607000",-1.538005797981,18.4145770012503,-11.9869204143756,0.0000831232710133115,0.000156048944861072,2.19140705346281,"Down"
"PF3D7_0817300",-1.54384287716316,18.0999567318622,-12.5650276872487,0.0000664562084094138,0.00012984630419908,2.44287841380707,"Down"
"PF3D7_1210600",-1.54623275691271,15.900046210837,-5.78240612690673,0.00235484383578168,0.00321934731603486,-1.65956745489421,"Down"
"PF3D7_1425900",-1.54732621631765,14.5577911063685,-6.44566409425007,0.00146094821656443,0.00204960454727567,-1.10501725966799,"Down"
"PF3D7_1343300",-1.55442977842952,17.9066744149928,-7.87597263984514,0.000591320305137655,0.000876154821526176,-0.0554965189686305,"Down"
"PF3D7_1331700",-1.56035963359185,19.4086979353612,-10.3981736453015,0.000162723799786997,0.000272352977400847,1.42940091376906,"Down"
"PF3D7_1328800",-1.5618405149885,14.5972709981625,-5.92716782579233,0.00211419804060157,0.0029166322969208,-1.53437266412263,"Down"
"PF3D7_0607700",-1.5622342890194,15.0686292557139,-3.26796267147668,0.0230369561593408,0.0282683943168191,-4.28128779503645,"Down"
"PF3D7_0410900",-1.56807559499823,15.8945959675904,-17.0388872213028,0.0000154601848112177,0.0000404141714654163,4.04089092435329,"Down"
"PF3D7_1417900",-1.57226576563872,4.47857674448663,-2.70358429305881,0.0436668761125162,0.0510708936421914,-4.99488247457351,"Stable"
"PF3D7_1456700",-1.58016324396981,19.1599315050584,-14.2569483661903,0.0000363725077043532,0.0000796085775596481,3.11284779817429,"Down"
"PF3D7_1027800",-1.58171124184878,21.6969760368259,-11.6643893383104,0.0000945989373974632,0.000173829127145086,2.04549607845336,"Down"
"PF3D7_1414300",-1.58455595286807,20.8398635395197,-16.4484294657644,0.0000183189336206015,0.000046139388828652,3.85934174451842,"Down"
"PF3D7_1140800",-1.58604707762975,13.4508673793735,-7.79649797128666,0.000619398574907548,0.000913299437171372,-0.109222911508185,"Down"
"PF3D7_0824600",-1.58685380268233,16.7611892463627,-10.9789999864298,0.000125964680557177,0.000218250888006298,1.72101293700748,"Down"
"PF3D7_1447000",-1.60269361540135,21.9522580419623,-16.3668958918275,0.0000187618729165943,0.0000471246490774046,3.83367003174329,"Down"
"PF3D7_1353200",-1.61008757014312,16.0766247355088,-3.86938471640668,0.012319425171676,0.0156659729313003,-3.57022630253037,"Down"
"PF3D7_0730900",-1.61095833290587,16.8407568474006,-7.17647906643163,0.000902771084721913,0.00130575547678999,-0.546020954985876,"Down"
"PF3D7_1369500",-1.61589650546535,17.4725571852016,-7.14433455783723,0.000921269782582687,0.00133039831410236,-0.569561017063418,"Down"
"PF3D7_1306400",-1.61682501733758,19.7258278795667,-9.89213367822573,0.000205651018700549,0.000337683052347791,1.16169418927225,"Down"
"PF3D7_0804800",-1.61762831323974,17.4698766092283,-8.96189910602681,0.000325956444875986,0.000510375482475641,0.63254276320383,"Down"
"PF3D7_0922200",-1.61818587986162,24.0066205112431,-17.7109970289831,0.0000128321950996877,0.0000358946655553475,4.23864847586853,"Down"
"PF3D7_1446600",-1.61994740715885,21.4862951440731,-2.15553469903796,0.0849804271126456,0.095230374013617,-5.71636663365187,"Stable"
"PF3D7_1449500",-1.62029469635754,18.3810800848917,-7.92999706317217,0.000573097636235642,0.000850538545709131,-0.0192546193020453,"Down"
"PF3D7_0730200",-1.62223741762904,16.560241906496,-6.33962615807422,0.00157248439925091,0.0021976163400122,-1.19048917061129,"Down"
"PF3D7_0815200",-1.62517735727089,18.3140670623407,-15.5222491636546,0.0000241998595257046,0.0000578319477641838,3.55863030033465,"Down"
"PF3D7_0112200",-1.6424172898564,17.6319350354609,-4.00090143211327,0.0108237336172702,0.0138802950120063,-3.42206155550778,"Down"
"PF3D7_1456300",-1.65219725707904,14.1927654197941,-9.35153594614242,0.000267408879081944,0.000429410554504604,0.860371717905949,"Down"
"PF3D7_0932800",-1.65621062596334,19.4820765556523,-14.5333893536085,0.0000331783925557835,0.0000744062227143863,3.21395341517938,"Down"
"PF3D7_0504000",-1.65653918088191,18.0350361310175,-4.20966389177019,0.00885983108481062,0.0114504985134423,-3.19227787633387,"Down"
"PF3D7_1125000",-1.66287452381249,13.7439761291659,-9.74632523898332,0.000220453885560102,0.000359719108965004,1.0820392497822,"Down"
"PF3D7_1460100",-1.6657238891208,16.781480226279,-11.0124374965347,0.000124169546001055,0.000216270024163923,1.73732070779469,"Down"
"PF3D7_0214800",-1.66850227306347,4.20302640509777,-1.69415221654374,0.152422046789794,0.164230580221624,-6.32085358822459,"Stable"
"PF3D7_0803600",-1.67887115397119,15.3723066288701,-8.21863875302541,0.000486350301073309,0.000736808567599413,0.170643967070329,"Down"
"PF3D7_0405400",-1.68443830201967,18.6588928562384,-18.0062207459097,0.0000118495101496741,0.0000343598057047078,4.32267743058555,"Down"
"PF3D7_1229100",-1.68637768407851,15.5514244518244,-1.21219496024466,0.280815284637213,0.295074802841526,-6.90520398066355,"Stable"
"PF3D7_1235900",-1.68882199016118,15.1444181211752,-2.58938725455266,0.0499970872855116,0.057953339240558,-5.14367430915981,"Stable"
"PF3D7_1457500",-1.6903082390757,16.2877984202669,-17.9338398967638,0.0000120818124359904,0.0000347566831689391,4.3022311315194,"Down"
"PF3D7_1409800",-1.69678843476646,20.1840256356961,-13.0416094340659,0.0000556614494273129,0.000113377516115366,2.64108022291218,"Down"
"PF3D7_0820900",-1.6977332207201,13.930402121877,-10.9897476649621,0.000125384308044148,0.000217659509007048,1.72626020095777,"Down"
"PF3D7_1466300",-1.70908895828583,22.0494961435002,-19.5064635172886,0.00000805385255708662,0.0000264841646782989,4.72504854822413,"Down"
"PF3D7_0614400",-1.71090515292633,17.0731619909438,-2.03265511091954,0.0991437380985492,0.109951733908318,-5.87901826081274,"Stable"
"PF3D7_1121600",-1.71217554652261,19.8307319674501,-15.7133996078161,0.0000228190044851775,0.000055404542890011,3.62236633455802,"Down"
"PF3D7_0627500",-1.71338863414488,21.6939660335099,-17.487317401703,0.0000136424553178437,0.0000371570117534447,4.17384817052621,"Down"
"PF3D7_1331800",-1.71500823217876,20.4461990678181,-9.52562028958004,0.000245361972206908,0.000396181345573495,0.959218800892286,"Down"
"PF3D7_0515000",-1.72311235193462,17.7414160962581,-9.69898740002782,0.000225531537910725,0.000367017811023619,1.05592685499454,"Down"
"PF3D7_0307700",-1.72594562587841,19.3772254415866,-12.4471846498483,0.000069502093405913,0.000134928904149432,2.39262753324908,"Down"
"PF3D7_1205900",-1.72832440347209,15.7117103088136,-11.1335073241427,0.000117921024638898,0.000207969656850378,1.79594677962841,"Down"
"PF3D7_1330700",-1.72972967868224,14.4153061210342,-7.98205537378415,0.000556167810219638,0.000828790165638266,0.015456701011928,"Down"
"PF3D7_0106100",-1.730323657333,20.1818287158566,-12.0614245631376,0.0000807145315973617,0.000152946058313003,2.22452696622436,"Down"
"PF3D7_0906600",-1.73145331297025,17.8946332330382,-1.71912145003039,0.147639383519948,0.159272107458427,-6.28880430524178,"Stable"
"PF3D7_1313900",-1.73632065185228,16.851523891076,-2.54073544621494,0.0529959024662363,0.0611568684353716,-5.20740362534027,"Stable"
"PF3D7_1354400",-1.74180575523531,17.542504708857,-12.3893819513023,0.0000710572205416276,0.000137654466602451,2.36779371495285,"Down"
"PF3D7_1105700",-1.74238448744371,16.1272636845566,-7.67958508903596,0.000663646669095377,0.000976960860487213,-0.189162777552638,"Down"
"PF3D7_0608700",-1.74279700774328,22.5804516798789,-14.64483912454,0.0000319866042598552,0.0000723572749778836,3.25410736848834,"Down"
"PF3D7_0619500",-1.74665071727505,18.1654956139989,-12.6855538753397,0.0000635050755700381,0.000125290078670682,2.49375574543457,"Down"
"PF3D7_0514900",-1.7482754875875,4.69596800370517,-1.79763662342398,0.133568402987539,0.145297527981068,-6.18732152818019,"Stable"
"PF3D7_1466400",-1.75280512158278,19.250874162596,-19.3293077750829,0.00000841660491652183,0.0000273081020787699,4.67956823684381,"Down"
"PF3D7_0629400",-1.75385307171338,17.5475995560483,-7.13562703307659,0.000926358162533949,0.00133668638191309,-0.575953549642271,"Down"
"PF3D7_1010600",-1.75476802751029,20.0394514844497,-16.3947303121483,0.0000186092275091624,0.0000468058056549512,3.84245081454394,"Down"
"PF3D7_1212700",-1.75730196376517,20.8154183493268,-12.2221887890899,0.0000757961045663019,0.000144983935310122,2.2952641449931,"Down"
"PF3D7_1115700",-1.75762287344542,20.4655181040606,-18.8728606223376,0.00000944573254449607,0.0000292528553801485,4.55994769999035,"Down"
"PF3D7_0922100",-1.75766960196881,20.0723054253199,-16.8230642486564,0.0000164382818983583,0.00004233961999563,3.97540593891008,"Down"
"PF3D7_0422000",-1.76578223736418,16.4244751412716,-5.98646510605332,0.00202409013291683,0.00279656155693593,-1.48378126820376,"Down"
"PF3D7_0708300",-1.76660445826446,17.3299848992446,-17.4201343435644,0.0000138977373842292,0.0000375950872075978,4.15419023285843,"Down"
"PF3D7_1103800",-1.77534515051549,16.5236104161165,-12.5229739080288,0.0000675244405267599,0.000131650970234721,2.42500361493958,"Down"
"PF3D7_1236400",-1.77725576252529,7.28423117565803,-0.42671147472301,0.687749230660088,0.701619803379283,-7.56972286060889,"Stable"
"PF3D7_1415200",-1.77749809660901,15.9185932652219,-19.1605954886482,0.00000878048284542365,0.0000279532504571966,4.63576793360395,"Down"
"PF3D7_1206200",-1.78014014174174,20.2363544225265,-14.2298146674122,0.0000367055142607306,0.0000801447739433938,3.10280613468329,"Down"
"PF3D7_1135900",-1.78855636602429,19.2993541233046,-7.46733087288972,0.00075399658577466,0.00110460803113086,-0.337118238268174,"Down"
"PF3D7_0726900",-1.79253088179315,16.4709752190666,-12.5900451371258,0.000065830340306104,0.000129038804841136,2.45348172284514,"Down"
"PF3D7_0404300",-1.79413348485335,16.5638256291203,-11.6893893998238,0.0000936442068724449,0.000172597267929881,2.05695578390607,"Down"
"PF3D7_0928900",-1.79518408756537,16.3758380208187,-5.514118008633,0.00289205271910555,0.0039272393747138,-1.89811731511864,"Down"
"PF3D7_0210700",-1.79894532898625,16.515324070764,-7.44387661139476,0.000764853198485101,0.00111961227848985,-0.353696115265474,"Down"
"PF3D7_1034900",-1.79997211171818,21.6920357273145,-20.4447198937966,0.00000641834438311068,0.0000232364273002971,4.95751767767423,"Down"
"PF3D7_1236800",-1.80174506068175,13.5482223072285,-17.6534859624692,0.0000130348684082014,0.0000362473919064239,4.22208199810638,"Down"
"PF3D7_0818700",-1.801889379592,15.3848918118774,-12.1657040853286,0.0000774821346605772,0.000147280759099072,2.27052305849771,"Down"
"PF3D7_0301700",-1.80389763412359,18.6117653848386,-7.58764813921871,0.000701103415883865,0.00102960429058429,-0.252795678095577,"Down"
"PF3D7_1002100",-1.80443654681172,14.6102936210971,-17.2649381098688,0.0000145097427275954,0.000038572615338615,4.10842983723376,"Down"
"PF3D7_0506800",-1.82736524186146,17.7199650226259,-21.2882858202089,0.00000527844528027282,0.0000206267142819245,5.15515005070269,"Down"
"PF3D7_1239200",-1.82825740388861,17.9044707312652,-8.52848264507499,0.000410071609526743,0.000631226036304479,0.367767729064202,"Down"
"PF3D7_0302900",-1.83201037901783,21.1791001062469,-19.0056394606919,0.00000913147698698035,0.0000286203435340641,4.59511313921786,"Down"
